,yield,y_classider,y_regression
2014-10-02 10:00:00,0.0,0.0,0.0
2014-03-15 12:00:00,0.0,0.0,0.0
2015-01-15 10:00:00,0.0,0.0,0.0
2014-01-09 20:00:00,0.0,0.0,0.0
2015-10-16 04:00:00,0.0,0.0,0.0
2014-08-01 04:00:00,0.0,0.0,0.0
2014-06-11 20:00:00,0.0,0.0,0.0
2015-10-24 20:00:00,0.0,0.0,0.0
2015-08-22 22:00:00,0.0,0.0,0.0
2014-04-19 04:00:00,0.10451505,1.0,0.9329710146
2014-03-12 06:00:00,4.090022297,1.0,5.8416945377
2015-10-23 14:00:00,0.03483835,1.0,2.2714604236
2015-10-14 10:00:00,0.17419175,1.0,1.1615105909
2015-10-23 00:00:00,0.0,0.0,0.01393534
2014-10-27 20:00:00,0.0,0.0,0.0
2015-08-15 06:00:00,0.0,0.0,0.0
2014-08-10 00:00:00,0.0,0.0,0.0
2015-08-31 10:00:00,0.0,0.0,0.0
2013-12-20 18:00:00,0.0,0.0,2.4149944257
2014-06-05 16:00:00,0.0,0.0,0.0
2015-01-28 06:00:00,1.121794872,1.0,2.2599954393
2014-09-15 02:00:00,0.0,0.0,0.0
2014-02-17 08:00:00,23.48104794,1.0,15.611064661
2014-02-04 22:00:00,0.0,0.0,0.0
2014-10-31 08:00:00,0.0,0.0,0.0
2014-07-11 00:00:00,0.0,0.0,0.0
2014-12-15 14:00:00,0.536510591,0.0,0.0996376811
2014-12-07 22:00:00,0.0,0.0,0.0
2014-04-06 12:00:00,0.0,0.0,0.0
2013-11-30 00:00:00,0.0,0.0,0.0
2014-12-25 22:00:00,0.0,0.0,0.0
2015-01-29 04:00:00,2.166945373,1.0,2.5836120402
2014-08-19 06:00:00,0.0,0.0,0.0
2015-10-19 18:00:00,1.073021182,1.0,2.4080267558
2013-12-24 10:00:00,0.0,0.0,0.0
2014-09-13 10:00:00,0.0,0.0,0.0
2014-08-18 18:00:00,0.0,0.0,0.0
2013-12-01 16:00:00,0.989409142,1.0,2.4149944258
2014-02-18 00:00:00,13.49637681,1.0,20.340022296
2014-10-07 04:00:00,0.0,0.0,0.0
2013-12-26 20:00:00,18.49219621,1.0,20.067586397
2014-01-30 20:00:00,0.29960981,1.0,2.8734671125
2015-03-13 12:00:00,0.0,0.0,0.0
2014-07-09 12:00:00,0.0,0.0,0.0
2015-12-11 00:00:00,0.0,0.0,0.0
2014-04-30 04:00:00,0.0,0.0,0.0
2014-06-29 02:00:00,0.0,0.0,0.0
2015-12-15 20:00:00,0.0,0.0,0.0
2015-09-28 14:00:00,0.515607581,1.0,1.1141304349
2014-02-19 18:00:00,1.546822742,1.0,1.210981048
2013-12-10 22:00:00,0.0,0.0,0.0
2014-01-10 12:00:00,0.02090301,0.0,0.0
2014-02-01 20:00:00,22.24080268,1.0,23.046265326
2014-08-22 06:00:00,0.0,0.0,0.0
2015-09-19 08:00:00,0.0,0.0,0.0
2014-01-22 14:00:00,1.916109253,1.0,1.1496655518
2014-04-18 06:00:00,15.92809365,1.0,13.0957357858
2014-02-18 14:00:00,0.12541806,1.0,1.3426700112
2015-03-03 06:00:00,0.0,0.0,0.0
2015-01-04 02:00:00,0.0,0.0,0.143535197341
2014-06-20 04:00:00,13.74024526,1.0,13.3695652158
2014-07-28 02:00:00,0.0,0.0,0.0
2014-04-29 02:00:00,0.0,0.0,0.0
2014-02-02 22:00:00,8.800167224,1.0,8.7458193985
2015-09-06 22:00:00,0.0,0.0,0.0
2014-04-30 06:00:00,0.0,0.0,0.0
2014-08-30 20:00:00,0.0,0.0,0.0
2014-08-06 04:00:00,0.0,0.0,0.0
2014-03-31 12:00:00,0.0,0.0,0.0
2014-10-15 08:00:00,0.0,0.0,0.8814102564
2014-01-29 20:00:00,0.02090301,1.0,4.1833890753
2014-11-02 00:00:00,0.0,0.0,0.0390189521
2015-12-15 08:00:00,0.0,0.0,0.0
2014-08-16 08:00:00,0.0,0.0,0.0
2014-10-30 08:00:00,0.0,0.0,0.0
2015-09-01 04:00:00,0.0,0.0,0.0
2014-10-14 08:00:00,6.786510591,1.0,8.6935618733
2014-07-13 04:00:00,0.0,0.0,0.0
2015-03-06 22:00:00,0.0,0.0,0.0
2015-01-30 20:00:00,13.51031215,1.0,8.6503623187
2014-01-19 08:00:00,14.60423634,1.0,15.983138238
2014-12-07 16:00:00,0.0,0.0,0.0
2014-01-29 02:00:00,9.685061316,1.0,4.7094481605
2014-03-13 18:00:00,0.0,1.0,0.3093645484
2015-01-27 04:00:00,0.0,0.0,0.0
2014-09-19 06:00:00,0.0,0.0,0.1017279822
2015-10-21 22:00:00,0.0,0.0,0.1073021181
2014-10-17 20:00:00,0.0,0.0,0.0
2014-12-01 06:00:00,9.434225195,1.0,10.2180880716
2014-09-28 06:00:00,13.00167224,1.0,12.7926421387
2014-01-11 00:00:00,0.0,1.0,0.3630156076
2015-12-16 02:00:00,0.0,0.0,0.0
2015-12-10 20:00:00,0.0,0.0,0.0
2015-01-26 00:00:00,0.0,0.0,0.0
2015-10-02 06:00:00,0.0,0.0,0.0
2015-10-14 06:00:00,4.459308807,1.0,2.1641583054
2014-09-10 10:00:00,0.0,0.0,0.0
2015-03-28 00:00:00,0.0,0.0,0.0
2015-08-04 00:00:00,0.0,0.0,0.0
2014-06-17 00:00:00,13.02257525,1.0,15.3253901894
2014-06-28 00:00:00,0.0,0.0,0.0
2015-10-31 10:00:00,0.0,0.0,0.0613154961
2014-04-29 22:00:00,0.0,0.0,0.0
2014-07-09 20:00:00,0.0,0.0,0.0
2015-11-09 04:00:00,0.0,0.0,0.0
2014-10-29 00:00:00,0.0,0.0,0.0
2014-01-20 10:00:00,6.66589782,1.0,5.6417224085
2014-07-30 12:00:00,0.0,0.0,0.0
2014-01-30 02:00:00,7.225473802,1.0,8.4531772587
2014-05-12 10:00:00,0.0,0.0,0.0
2014-03-28 04:00:00,0.0,1.0,2.4101170568
2013-12-27 02:00:00,0.0,0.0,0.0
2013-12-09 16:00:00,0.0,0.0,0.0
2015-09-21 14:00:00,0.0,0.0,0.0
2014-03-23 10:00:00,0.0,0.0,0.0
2014-06-27 16:00:00,0.0,0.0,0.0
2015-01-29 18:00:00,3.978539576,1.0,0.3880992195
2014-05-13 02:00:00,0.0,0.0,0.0
2015-11-19 12:00:00,0.0,0.0,0.0
2015-01-31 16:00:00,30.2745262,1.0,20.215301002
2015-02-04 20:00:00,8.047658863,1.0,4.341555184
2014-10-02 16:00:00,0.0,0.0,0.0
2014-12-18 18:00:00,0.0,0.0,0.0
2015-11-25 12:00:00,0.0,0.0,0.0
2015-03-11 00:00:00,0.0,0.0,0.0
2015-09-14 02:00:00,0.0,0.0,0.0
2015-12-19 06:00:00,0.0,0.0,0.0
2015-10-31 02:00:00,5.260590858,1.0,2.459587514
2015-08-04 18:00:00,0.0,0.0,0.0
2014-12-07 14:00:00,0.0,0.0,0.0
2015-01-30 12:00:00,0.0,0.0,0.0
2015-10-16 10:00:00,0.0,0.0,0.0
2015-10-02 02:00:00,0.0,0.0,0.0
2015-01-03 02:00:00,0.0,0.0,0.0912790160536
2013-12-31 00:00:00,0.0,0.0,0.0
2014-06-21 20:00:00,4.654403567,1.0,4.4613991081
2014-09-19 18:00:00,0.0,0.0,0.0
2014-02-02 20:00:00,10.00557414,1.0,9.892001115
2014-05-12 02:00:00,0.0,0.0,0.0
2015-10-13 04:00:00,7.782887402,1.0,6.0855629879
2015-10-14 14:00:00,0.0,0.0,0.0
2014-10-18 00:00:00,0.0,0.0,0.0
2015-02-03 00:00:00,0.0,0.0,0.0
2013-12-24 20:00:00,0.0,0.0,0.0
2014-01-27 06:00:00,0.0,0.0,0.0
2015-10-10 06:00:00,0.0,0.0,0.0
2015-03-23 18:00:00,10.50724638,1.0,5.3351449276
2014-10-01 08:00:00,0.0,0.0,0.0
2014-06-02 00:00:00,0.0,0.0,0.0
2015-03-17 20:00:00,4.717112598,1.0,2.7522296545
2015-03-17 14:00:00,0.0,0.0,0.02090301
2014-02-07 12:00:00,0.06270903,0.0,0.0
2015-10-30 08:00:00,0.0,0.0,0.0
2014-06-23 14:00:00,0.0,0.0,0.0
2014-01-10 18:00:00,0.0,1.0,0.6814381271
2014-01-27 20:00:00,7.566889632,1.0,5.4124860646
2015-08-20 16:00:00,0.0,0.0,0.0
2014-03-13 14:00:00,0.0,0.0,0.0
2015-11-30 06:00:00,0.0,0.0,0.0
2015-09-27 18:00:00,0.0,0.0,0.0
2014-09-07 20:00:00,0.0,0.0,0.029264214
2014-07-07 06:00:00,11.56633222,1.0,13.0358138244
2015-11-29 22:00:00,0.0,0.0,0.0
2014-01-19 16:00:00,16.57608696,1.0,13.4866220741
2015-12-19 00:00:00,0.0,0.0,0.0
2015-03-14 22:00:00,0.0,0.0,0.0
2015-12-10 02:00:00,0.0,0.0,0.0
2014-04-17 22:00:00,23.97575251,1.0,12.0784559647
2015-10-23 06:00:00,0.0,0.0,0.0
2015-11-27 04:00:00,0.0,0.0,0.0
2015-02-18 06:00:00,3.219063545,1.0,7.8372352295
2014-11-01 12:00:00,0.0,0.0,0.0
2013-12-12 10:00:00,0.0,0.0,0.0
2015-09-04 14:00:00,0.0,0.0,0.0
2015-11-06 12:00:00,0.0,0.0,0.0
2014-04-17 04:00:00,0.0,0.0,0.0
2014-01-17 04:00:00,4.494147157,1.0,3.9291324616
2013-12-20 14:00:00,0.0,0.0,0.9085841695
2014-03-20 20:00:00,0.03483835,0.0,0.3114548495
2015-10-31 16:00:00,0.00696767,1.0,0.1964882943
2014-07-08 16:00:00,0.0,0.0,0.0
2015-03-11 08:00:00,0.0,0.0,0.0
2014-02-04 08:00:00,0.0,1.0,0.0
2015-09-21 12:00:00,0.0,0.0,0.0
2014-07-31 04:00:00,0.0,0.0,0.0
2014-06-22 08:00:00,0.0,0.0,0.0
2015-08-25 16:00:00,0.0,0.0,0.0
2014-04-20 00:00:00,0.0,0.0,0.65287068
2014-02-18 04:00:00,5.734392419,1.0,5.7573857303
2015-03-08 16:00:00,0.0,0.0,0.0
2014-08-06 08:00:00,0.0,0.0,0.0
2014-04-22 22:00:00,0.0,0.0,0.2166945373
2014-05-17 04:00:00,0.0,0.0,0.0
2015-10-01 12:00:00,0.0,0.0,0.0
2015-01-11 14:00:00,0.0,0.0,0.0
2014-04-01 04:00:00,0.0,0.0,0.0
2015-12-01 22:00:00,0.0,0.0,0.0
2015-10-01 00:00:00,0.0,0.0,0.0
2013-12-30 14:00:00,0.0,0.0,0.0
2015-02-23 22:00:00,0.0,0.0,0.0
2015-09-12 18:00:00,0.0,0.0,0.0
2015-09-19 06:00:00,0.0,0.0,0.5406911929
2014-03-17 14:00:00,0.0,0.0,0.0
2015-09-21 02:00:00,0.0,0.0,0.0
2015-08-18 04:00:00,1.261148272,1.0,7.5153288743
2014-09-30 14:00:00,0.0,0.0,0.0
2015-09-25 14:00:00,0.0,0.0,0.0
2014-06-06 22:00:00,0.0,0.0,0.0
2014-05-22 08:00:00,1.414437012,1.0,1.9809085843
2014-02-21 02:00:00,0.0,0.0,0.0
2015-02-15 10:00:00,0.0,0.0,0.0
2014-07-16 14:00:00,0.0,0.0,0.0
2014-07-21 18:00:00,0.0,0.0,0.0
2013-11-29 10:00:00,0.0,0.0,0.0
2014-12-27 16:00:00,0.0,0.0,0.0
2015-02-16 10:00:00,0.00696767,0.0,0.026477146
2014-02-03 18:00:00,5.441750279,1.0,1.0590858417
2014-02-04 04:00:00,3.511705686,1.0,12.0255016738
2014-08-30 08:00:00,0.0,0.0,0.0
2015-03-27 20:00:00,0.0,0.0,0.0
2014-08-18 22:00:00,0.0,0.0,0.0
2015-09-13 18:00:00,0.0,0.0,0.0
2014-01-29 22:00:00,0.508639911,0.0,1.3747212931
2015-08-31 04:00:00,0.0,0.0,0.0
2014-07-17 16:00:00,0.0,0.0,0.0
2015-01-12 02:00:00,0.0,0.0,0.0
2014-01-11 18:00:00,0.0,1.0,2.1119007805
2015-02-17 04:00:00,0.0,0.0,0.0
2015-11-22 02:00:00,7.845596433,1.0,10.267558529
2015-12-21 16:00:00,0.0,0.0,0.0
2014-04-20 02:00:00,0.0,1.0,0.5379041249
2015-09-24 14:00:00,0.0,0.0,0.0
2014-06-25 20:00:00,22.91666667,1.0,13.4343645486
2014-07-11 14:00:00,0.0,0.0,0.0
2014-07-17 20:00:00,0.0,0.0,0.0
2014-10-08 22:00:00,0.0,0.0,0.0
2014-03-29 08:00:00,12.45122631,1.0,9.9818840577
2015-03-15 08:00:00,0.0,0.0,0.0
2014-01-22 20:00:00,10.07525084,1.0,18.695652174
2014-04-05 02:00:00,0.0,0.0,0.0
2014-04-18 16:00:00,0.04877369,0.0,0.0
2015-09-04 18:00:00,0.0,0.0,0.0
2014-06-23 02:00:00,0.0,0.0,0.0
2014-10-06 04:00:00,0.02787068,0.0,0.0
2015-02-20 00:00:00,0.0,0.0,0.0
2014-04-08 04:00:00,0.0,0.0,0.0404150523112
2014-12-14 10:00:00,0.543478261,1.0,1.1580267561
2014-09-17 16:00:00,0.0,0.0,0.0
2013-11-29 12:00:00,0.0,0.0,0.0
2014-05-21 22:00:00,3.525641026,1.0,3.793199554
2014-10-06 22:00:00,0.0,0.0,0.0
2014-11-01 16:00:00,0.02787068,0.0,0.2299331104
2014-09-25 20:00:00,0.0,0.0,0.1079988852
2013-12-26 14:00:00,5.344202899,1.0,8.1250000008
2014-01-21 20:00:00,0.0,1.0,1.4248885175
2015-01-26 16:00:00,0.0,0.0,0.0
2015-11-07 06:00:00,0.0,0.0,0.0
2015-03-18 02:00:00,3.762541806,1.0,8.123606466
2015-10-21 10:00:00,0.0,0.0,0.0
2014-04-04 00:00:00,13.07134894,1.0,12.4616778165
2013-12-09 10:00:00,0.0,0.0,0.0
2015-01-30 14:00:00,0.0,0.0,0.0
2015-03-03 16:00:00,0.0,0.0,0.0
2015-03-07 00:00:00,0.0,0.0,0.0
2014-08-01 16:00:00,0.0,0.0,0.0
2014-07-01 00:00:00,0.0,0.0,0.0
2015-01-04 00:00:00,0.0,0.0,0.0912790160536
2014-12-13 22:00:00,6.49386845,0.0,1.178232999
2014-04-27 20:00:00,0.0,0.0,0.0
2014-09-04 06:00:00,0.0,0.0,0.0
2015-03-16 08:00:00,0.0,0.0,0.0
2015-08-14 14:00:00,0.0,0.0,0.0
2015-09-24 12:00:00,0.0,0.0,0.0
2015-10-30 18:00:00,0.0,0.0,0.1769788182
2014-10-31 18:00:00,0.11148272,0.0,0.0
2014-03-03 14:00:00,0.0,0.0,0.0
2014-05-22 00:00:00,4.954013378,1.0,4.192447046
2015-01-23 18:00:00,0.0,0.0,0.0
2015-03-09 08:00:00,0.0,0.0,0.0
2015-11-19 10:00:00,0.0,0.0,0.0
2014-08-05 08:00:00,0.0,0.0,0.0
2014-08-20 14:00:00,0.0,0.0,0.0
2014-04-25 06:00:00,0.0,0.0,0.0
2014-02-11 12:00:00,0.0,0.0,0.0
2014-03-21 12:00:00,0.00696767,0.0,0.016722408
2013-12-28 04:00:00,0.0,0.0,0.0
2015-11-05 12:00:00,0.0,0.0,0.0
2015-02-20 20:00:00,14.62513935,1.0,12.2791248618
2015-03-29 00:00:00,0.0,0.0,0.0
2014-12-19 18:00:00,0.0,0.0,0.0
2014-03-17 04:00:00,0.0,0.0,0.0
2015-03-04 08:00:00,0.0,0.0,0.0
2014-06-29 10:00:00,0.0,0.0,0.0
2015-11-09 18:00:00,0.0,0.0,0.0
2013-12-21 22:00:00,0.0,0.0,0.0
2014-01-10 04:00:00,0.0,0.0,0.0
2013-12-07 02:00:00,0.0,0.0,0.0
2014-09-27 14:00:00,0.0,0.0,0.0
2014-06-27 22:00:00,0.0,0.0,0.0
2015-01-16 18:00:00,16.47157191,1.0,6.0319119284
2014-03-17 16:00:00,0.0,0.0,0.0
2014-05-09 00:00:00,0.0,0.0,0.0
2014-04-10 20:00:00,0.0,0.0,0.0
2014-12-27 04:00:00,0.0,0.0,0.0
2015-03-04 16:00:00,0.0,0.0,0.0
2015-02-14 10:00:00,0.0,0.0,0.0
2014-02-05 06:00:00,0.0,0.0,0.0
2015-09-02 04:00:00,0.0,0.0,0.0
2015-11-09 22:00:00,0.0,0.0,0.0
2015-08-16 16:00:00,0.0,0.0,0.0
2014-12-19 14:00:00,0.0,0.0,0.0
2014-12-04 12:00:00,0.04180602,1.0,1.940496098
2014-04-07 18:00:00,0.0,0.0,0.0
2013-12-23 02:00:00,0.0,0.0,0.0
2014-08-25 16:00:00,0.0,0.0,0.0
2014-09-15 10:00:00,0.0,0.0,0.0
2015-01-17 16:00:00,0.0,0.0,0.044593088
2015-09-19 16:00:00,0.0,0.0,0.0
2014-02-05 12:00:00,0.0,0.0,0.0
2015-09-27 06:00:00,0.0,0.0,0.0
2014-01-15 08:00:00,0.0,0.0,0.0
2014-02-09 22:00:00,6.995540691,1.0,7.5724637678
2014-03-09 06:00:00,0.0,0.0,0.0
2013-12-11 10:00:00,0.0,0.0,0.0
2015-11-28 04:00:00,0.0,0.0,0.0
2014-08-30 14:00:00,0.0,0.0,0.0
2015-02-26 06:00:00,0.0,0.0,0.0
2014-07-29 16:00:00,0.0,0.0,0.0
2015-03-06 20:00:00,0.0,0.0,0.0
2014-08-07 18:00:00,0.0,0.0,0.0
2013-12-21 14:00:00,0.0,0.0,0.0
2014-04-02 20:00:00,6.695930881,1.0,4.9205685616
2014-01-09 18:00:00,0.0,0.0,0.0
2014-12-14 04:00:00,1.038182832,1.0,1.4450947604
2015-08-30 20:00:00,0.0,0.0,0.0
2014-07-11 10:00:00,0.0,0.0,0.0
2014-01-17 20:00:00,4.013377926,1.0,9.8125696779
2014-04-23 04:00:00,5.629877369,1.0,3.115245262
2015-09-02 16:00:00,0.0,0.0,0.0
2014-10-22 04:00:00,0.0,0.0,0.0
2015-08-04 08:00:00,0.0,0.0,0.0
2014-09-09 04:00:00,0.0,0.0,0.0
2014-01-16 00:00:00,0.0,0.0,0.0
2014-08-18 20:00:00,0.0,0.0,0.0
2015-09-29 12:00:00,0.0,0.0,0.0
2014-08-05 06:00:00,0.0,0.0,0.0
2014-01-28 18:00:00,4.612597547,1.0,10.5072463769
2015-11-22 06:00:00,5.309364548,1.0,4.7080546265
2014-05-08 12:00:00,0.0,0.0,0.0
2013-12-03 06:00:00,0.0,0.0,0.0
2014-04-26 02:00:00,0.0,0.0,0.0
2015-09-14 10:00:00,0.0,0.0,0.0
2015-02-03 14:00:00,0.0,0.0,0.0
2014-03-30 00:00:00,3.811315496,1.0,3.7541806017
2015-11-04 00:00:00,0.0,0.0,0.0
2014-05-12 22:00:00,0.0,0.0,0.0
2015-01-09 02:00:00,0.0,0.0,0.0
2014-05-12 18:00:00,0.0,0.0,0.0
2014-10-25 18:00:00,0.0,0.0,0.0
2014-09-05 10:00:00,0.0,0.0,0.0
2014-09-08 18:00:00,0.0,1.0,0.4765886289
2014-09-11 16:00:00,0.0,0.0,0.0
2014-08-25 18:00:00,0.0,0.0,0.0
2015-12-13 22:00:00,0.0,0.0,0.0
2014-05-08 02:00:00,0.0,0.0,0.0
2014-12-24 02:00:00,0.0,0.0,0.0
2015-10-02 00:00:00,0.0,0.0,0.0
2015-03-06 00:00:00,0.0,0.0,0.0
2015-09-08 04:00:00,0.0,0.0,0.0
2015-09-13 08:00:00,0.0,0.0,0.0
2015-01-14 06:00:00,0.0,0.0,0.0
2015-01-23 12:00:00,0.0,0.0,0.0
2014-08-22 02:00:00,0.0,0.0,0.0
2014-09-12 10:00:00,0.0,0.0,0.0
2014-05-15 10:00:00,0.0,0.0,0.0
2014-04-06 02:00:00,0.0,0.0,0.0
2014-08-26 16:00:00,0.0,0.0,0.0
2015-09-27 20:00:00,0.0,0.0,0.0
2014-04-26 00:00:00,0.0,0.0,0.0
2015-02-03 08:00:00,0.0,0.0,0.0
2014-10-28 12:00:00,0.0,0.0,0.0
2015-09-10 22:00:00,0.0,0.0,0.0
2014-08-08 18:00:00,0.0,0.0,0.027173913
2014-10-30 18:00:00,0.0,0.0,0.0
2015-12-18 20:00:00,0.0,0.0,0.0
2014-03-17 06:00:00,0.0,0.0,0.0
2014-03-09 18:00:00,0.0,0.0,0.0
2015-01-05 00:00:00,0.0,0.0,0.0
2015-10-18 00:00:00,0.0,0.0,0.0508639911
2014-09-08 02:00:00,0.0,0.0,0.2285395762
2013-12-22 22:00:00,0.0,0.0,0.0
2014-02-19 20:00:00,2.703455964,1.0,2.2781113815
2015-03-27 18:00:00,0.0,0.0,0.0
2014-09-18 00:00:00,0.02090301,1.0,0.2619843923
2014-04-23 18:00:00,0.0,0.0,0.0
2015-09-21 06:00:00,0.0,0.0,0.0
2014-04-19 16:00:00,0.0696767,1.0,5.4626532891
2015-09-12 14:00:00,0.0,0.0,0.0
2014-02-19 02:00:00,2.069397993,1.0,0.7246376813
2014-08-24 16:00:00,0.0,0.0,0.0
2014-12-08 10:00:00,0.0,0.0,0.0
2015-03-18 06:00:00,1.316889632,1.0,3.96599777
2014-07-27 06:00:00,0.0,0.0,0.0
2014-02-05 16:00:00,0.0,0.0,0.0
2015-09-23 04:00:00,0.0,0.0,0.0
2015-09-28 22:00:00,0.0,0.0,0.0
2014-07-08 14:00:00,0.0,0.0,0.0
2014-07-08 10:00:00,0.0,0.0,0.0
2014-10-08 00:00:00,0.0,0.0,0.0
2014-01-21 22:00:00,0.0,0.0,0.0
2015-12-13 08:00:00,0.0,0.0,0.0
2014-07-21 00:00:00,0.0,0.0,0.0
2014-08-09 00:00:00,0.0,0.0,0.0
2014-06-23 20:00:00,3.922798216,1.0,8.1452062429
2015-10-19 20:00:00,0.459866221,1.0,1.7711817168
2014-03-31 22:00:00,0.0,0.0,0.0
2014-04-11 02:00:00,0.0,0.0,0.0
2014-08-18 00:00:00,0.0,0.0,0.0
2015-02-01 22:00:00,0.0,0.0,0.0
2014-01-02 06:00:00,0.0,0.0,0.0
2013-12-02 12:00:00,0.0,0.0,0.0
2015-12-01 08:00:00,0.0,0.0,0.0
2014-01-11 16:00:00,0.0,0.0,0.0
2014-08-23 12:00:00,0.0,0.0,0.0
2014-03-19 04:00:00,0.0,0.0,0.0
2015-10-23 18:00:00,0.02090301,1.0,1.1761426978
2015-08-31 00:00:00,0.0,0.0,0.0
2015-08-16 10:00:00,0.0,0.0,0.0
2014-03-21 00:00:00,0.968506132,1.0,2.7208751393
2014-03-28 14:00:00,1.630434783,1.0,6.5983835007
2014-10-25 14:00:00,0.0,0.0,0.0
2014-08-03 06:00:00,0.0,1.0,0.2166945374
2015-10-30 22:00:00,0.425027871,0.0,0.0
2014-02-27 02:00:00,0.0,0.0,0.0
2015-03-11 10:00:00,0.0,0.0,0.0
2014-09-30 18:00:00,0.0,0.0,0.0
2015-01-23 22:00:00,0.0,0.0,0.0
2015-10-18 16:00:00,0.0,0.0,0.0
2014-08-24 22:00:00,0.0,0.0,0.0
2014-04-05 10:00:00,0.0,0.0,0.0
2014-04-21 18:00:00,4.549888517,1.0,2.8351449276
2014-08-15 08:00:00,0.0,0.0,0.0
2015-12-19 02:00:00,0.0,0.0,0.0
2014-12-17 02:00:00,0.0,0.0,0.0
2014-03-15 22:00:00,0.0,0.0,0.0
2015-12-21 10:00:00,0.0,0.0,0.0
2013-12-08 20:00:00,0.0,0.0,0.0
2015-11-28 10:00:00,0.0,0.0,0.0
2015-01-14 20:00:00,0.0,0.0,0.0
2015-08-24 20:00:00,0.0,0.0,0.0
2014-01-16 08:00:00,0.0,0.0,0.0
2014-02-18 16:00:00,0.21599777,1.0,1.2715997771
2015-12-17 06:00:00,0.0,0.0,0.0
2014-04-03 10:00:00,0.0,1.0,0.029264214
2015-01-05 06:00:00,0.0,0.0,0.0
2014-07-17 10:00:00,0.0,0.0,0.0
2014-08-08 22:00:00,0.0,0.0,0.0
2014-02-24 18:00:00,2.585005574,1.0,4.2753623189
2015-01-30 00:00:00,0.15328874,1.0,3.9729654403
2015-11-21 10:00:00,0.03483835,0.0,0.0
2015-08-18 18:00:00,0.0,0.0,0.0
2015-01-14 14:00:00,0.0,0.0,0.0
2015-01-27 02:00:00,0.0,0.0,0.0
2015-12-21 12:00:00,0.0,0.0,0.0
2015-09-24 04:00:00,0.0,0.0,0.0
2015-03-16 20:00:00,0.0,0.0,0.0
2015-03-08 00:00:00,0.0,0.0,0.0
2015-10-17 00:00:00,0.0,0.0,0.0641025641
2015-03-03 22:00:00,0.0,0.0,0.0
2013-12-24 18:00:00,0.0,0.0,0.0
2014-02-23 06:00:00,0.0,0.0,0.0
2015-12-02 08:00:00,0.0,0.0,0.0
2014-07-07 04:00:00,11.68478261,1.0,9.2983556307
2014-08-26 08:00:00,0.0,0.0,0.0
2014-06-25 04:00:00,11.07162765,1.0,10.1268115942
2014-12-05 04:00:00,2.389910814,1.0,8.5381828321
2014-10-27 12:00:00,0.01393534,0.0,0.026477146
2015-03-05 04:00:00,0.0,0.0,0.0
2014-12-23 16:00:00,0.0,0.0,0.0
2013-12-09 08:00:00,0.0,0.0,0.0
